title,term,definition
Definition:Iterated Binary Operation,Composite,"=== Indexed Iteration ===
Let ( G, * ) be a magma.

Let a, b ∈ℤ be integers.

Let [ a  . . ]b be the integer interval between a and b.

Let f: [ a  . . ]b → G be a mapping.


The indexed iteration of * of f from a to b is recursively defined and denoted:

:∏_k  = a^b f (   )k =  f (   )a     : b = a 
( ∏_k  = a^b - 1 f (   )k ) * f (   )b     : b > a


For each ordered n-tuple ( a_1, a_2, …, a_n ) ∈ S^n, the composite of ( a_1, a_2, …, a_n ) for ⊕ is the value at ( a_1, a_2, …, a_n ) of the n-ary operation defined by ⊕.


This composite is recursively defined and denoted:

 
 
 
 
 


=== Degenerate case ===

 

Let ( G, * ) be a unitary magma with identity e.

Let a, b ∈ℤ be integers such that a < b.


Then:
:∏_i  = a^b f (   )i = e

=== Iteration over Finite Set ===
Let ( G, * ) be a commutative semigroup.

Let S be a finite non-empty set.

Let f: S → G be a mapping.

Let n ∈ℕ be the cardinality of S.

Let g: ℕ_

=== Commutative Monoid ===

Let G be a commutative monoid.

Let S be a non-empty set.

Let f: S → G be a mapping

 

=== Iteration over Set with Finite Support ===
Let ( G, * ) be a commutative monoid.

Let S be a set.

Let f: S → G be a mapping.

Let the support supp(   )f be finite.


The iteration of * of f over S, denoted ∏_s ∈ S f (   )s, is the iteration over the finite set supp(   )f of f:
:∏_s ∈ S f (   )s = ∏_s ∈supp(   )f f (   )s"
Definition:Composite Number,Composite,"A composite number c is a positive integer that has strictly more than two positive divisors.

That is, an integer greater than 1 which is not prime is defined as composite.


 
: 
:A composite number is that which is measured by some number.
 ”
 

=== Sequence of Composite Numbers ===
 "
Definition:Composition of Mappings,Composition,"Let f_1: S_1 → S_2 and f_2: S_2 → S_3 be mappings such that the domain of f_2 is the same set as the codomain of f_1.


=== Definition 1 ===
Let S_1, S_2 and S_3 be sets.

Let f_1: S_1 → S_2 and f_2: S_2 → S_3 be mappings such that the domain of f_2 is the same set as the codomain of f_1.


The composite mapping f_2 ∘ f_1 is defined as:

:∀ x ∈ S_1: ( f_2 ∘ f_1 )  (   )x := f_2 (   )f_1 (   )x


:


=== Commutative Diagram ===
Let S_1, S_2 and S_3 be sets.

Let f_1: S_1 → S_2 and f_2: S_2 → S_3 be mappings such that the domain of f_2 is the same set as the codomain of f_1.


The concept of composition of mappings can be illustrated by means of a commutative diagram.

This diagram illustrates the specific example of f_2 ∘ f_1:

::@+1em
 S_1
  [r]^*+f_1@–>[rd]_*[l]+f_2 ∘ f_1   
 S_2
  [d]^*+f_2
   
 S_3

=== Definition 2 ===
Let S_1, S_2 and S_3 be sets.

Let f_1: S_1 → S_2 and f_2: S_2 → S_3 be mappings such that the domain of f_2 is the same set as the codomain of f_1.


The composite of f_1 and f_2 is defined and denoted as:

:f_2 ∘ f_1 := {( x, z ) ∈ S_1 × S_3: ( f_1 (   )x, z ) ∈ f_2 }


:


=== Commutative Diagram ===
Let S_1, S_2 and S_3 be sets.

Let f_1: S_1 → S_2 and f_2: S_2 → S_3 be mappings such that the domain of f_2 is the same set as the codomain of f_1.


The concept of composition of mappings can be illustrated by means of a commutative diagram.

This diagram illustrates the specific example of f_2 ∘ f_1:

::@+1em
 S_1
  [r]^*+f_1@–>[rd]_*[l]+f_2 ∘ f_1   
 S_2
  [d]^*+f_2
   
 S_3

=== Definition 3 ===
Let S_1, S_2 and S_3 be sets.

Let f_1: S_1 → S_2 and f_2: S_2 → S_3 be mappings such that the domain of f_2 is the same set as the codomain of f_1.


The composite of f_1 and f_2 is defined and denoted as:

:f_2 ∘ f_1 := {( x, z ) ∈ S_1 × S_3: ∃ y ∈ S_2: f_1 (   )x = y  f_2 (   )y = z }


That is:
:f_2 ∘ f_1 := {( x, z ) ∈ S_1 × S_3: ∃ y ∈ S_2: ( x, y ) ∈ f_1 ( y, z ) ∈ f_2 }


:


=== Commutative Diagram ===
Let S_1, S_2 and S_3 be sets.

Let f_1: S_1 → S_2 and f_2: S_2 → S_3 be mappings such that the domain of f_2 is the same set as the codomain of f_1.


The concept of composition of mappings can be illustrated by means of a commutative diagram.

This diagram illustrates the specific example of f_2 ∘ f_1:

::@+1em
 S_1
  [r]^*+f_1@–>[rd]_*[l]+f_2 ∘ f_1   
 S_2
  [d]^*+f_2
   
 S_3

:

=== General Definition ===
Let f_1: S_1 → S_2, f_2: S_2 → S_3, …, f_n: S_n → S_n + 1 be mappings such that the domain of f_k is the same set as the codomain of f_k - 1.


Then the composite of f_1, f_2, …, f_n is defined and denoted as:

 
 
 
 

=== Commutative Diagram ===
Let S_1, S_2 and S_3 be sets.

Let f_1: S_1 → S_2 and f_2: S_2 → S_3 be mappings such that the domain of f_2 is the same set as the codomain of f_1.


The concept of composition of mappings can be illustrated by means of a commutative diagram.

This diagram illustrates the specific example of f_2 ∘ f_1:

::@+1em
 S_1
  [r]^*+f_1@–>[rd]_*[l]+f_2 ∘ f_1   
 S_2
  [d]^*+f_2
   
 S_3

=== Composition as a Binary Operation ===
Let [ S → S ] be the set of all mappings from a set S to itself.

Then the concept of composite mapping defines a binary operation on [ S → S ]:

:∀ f, g ∈[ S → S ]: g ∘ f = {( s, t ): s ∈ S, ( f ( s ), t ) ∈ g }∈[ S → S ]


Thus, for every pair ( f, g ) of mappings in [ S → S ], the composition g ∘ f is another element of [ S → S ]."
Definition:Composition of Relations,Composition,"Let ℛ_1 ⊆ S_1 × T_1 and ℛ_2 ⊆ S_2 × T_2 be relations.


Then the composite of ℛ_1 and ℛ_2 is defined and denoted as:

:ℛ_2 ∘ℛ_1 := {( x, z ) ∈ S_1 × T_2: ∃ y ∈ S_2 ∩ T_1: ( x, y ) ∈ℛ_1 ( y, z ) ∈ℛ_2 }


 

 

It is clear that the composite relation ℛ_2 ∘ℛ_1 can also be defined as:

:ℛ_2 ∘ℛ_1 (   )S_1 = ℛ_2 (   )ℛ_1 (   )S_1


Note that:
:(1):   ℛ_2 ∘ℛ_1 ⊆ S_1 × T_2
:(2): The domain of ℛ_2 ∘ℛ_1 equals the domain of ℛ_1, that is, S_1
:(3): The codomain of ℛ_2 ∘ℛ_1 equals the codomain of ℛ_2, that is, T_2."
Definition:Composition Series,Composition,"Let G be a finite group.

=== Definition 1 ===
Let G be a finite group.


A composition series for G is a normal series for G which has no proper refinement.


=== Composition Length ===
 

=== Composition Factor ===
 

=== Definition 2 ===
Let G be a finite group.


A composition series for G is a sequence of normal subgroups of G:
:{ e } = G_0  G_1 ⋯ G_n = G
where:
:G_i - 1 G_i denotes that G_i - 1 is a proper normal subgroup of G_i
such that:
:for all i ∈{ 1, 2, …, n }, G_i - 1 is a proper maximal normal subgroup of G_i.


=== Composition Length ===
 

=== Composition Factor ===
 

=== Composition Length ===
 

=== Composition Factor ===
 "
Definition:Composition of Morphisms,Composition,"Let 𝐂 be a metacategory.

Let (g, f) be a pair of composable morphisms.


Then the composition of f and g is a morphism g ∘ f of 𝐂 subject to:

:dom(g ∘ f) = dom f
:cod(g ∘ f) = cod g


This composition of morphisms can be thought of as an abstraction of both composition of mappings and transitive relations."
Definition:Composition of Functors,Composition,"Let 𝐂, 𝐃 and 𝐄 be metacategories.

Let F: 𝐂→𝐃 and G: 𝐃→𝐄 be (covariant) functors.


The composition of G with F is the functor GF: 𝐂→𝐄 defined by:

:For all objects C of 𝐂: 2.9cm GF (C) := G (FC)
:For all morphisms f: C_1 → C_2 of 𝐂: GF (f) := G (Ff)

GF is said to be a composite functor."
Definition:Composition Functor on Slice Categories,Composition,"Let 𝐂 be a metacategory.

Let C and D be objects of 𝐂.

Let 𝐂 / C and 𝐂 / D be the associated slice categories.


Let g: C → D be a morphism of 𝐂.

Then g defines a composition functor g_* : 𝐂 / C →𝐂 / D:

 
 
 
 


That it is in fact a functor is shown on Composition Functor on Slice Categories is Functor.


The effect of g_* is captured in the following commutative diagram:

::<-3em,0em>*+X = ""X"",
<3em,0em>*+X' = ""X2"",
<0em,-4em>*+C = ""C"",
<0em,-8em>*+D = ""D"",

""X"";""X2"" **@- ?>*@> ?*!/_1em/a,
""X"";""C"" **@- ?>*@> ?<>(.4)*!/^.6em/f,
""X2"";""C"" **@- ?>*@> ?<>(.4)*!/_.6em/f',
""C"";""D"" **@- ?>*@> ?<>(.4)*!/^.6em/g,

""X"";""D"" **<-5em,-4em> ?>*@> ?*!/^1.6em/g_* f = 
 g ∘ f,
""X2"";""D"" **<5em,-4em> ?>*@> ?*!/_1.6em/g_* f' = 
 g ∘ f',"
Definition:Concave Polygon,Concave,"Let P be a polygon.

P is a concave polygon  if and only if :
:at least one internal angle of P is greater than 180 ^∘."
Definition:Concave Polyhedron,Concave,"Let P be a polyhedron.

=== Definition 1 ===
Let P be a polyhedron.

P is a concave polyhedron  if and only if :
:at least one face of P lies in a plane which intersects at least one other face.

=== Definition 2 ===
Let P be a polyhedron.

P is a concave polyhedron  if and only if :
:at least one face of P lies in a plane such that P does not lie completely on one side of that plane."
Definition:Concave Real Function,Concave,"Let f be a real function which is defined on a real interval I.

=== Definition 1 ===
Let f be a real function which is defined on a real interval I.


f is concave on I  if and only if :

:∀ x, y ∈ I: ∀α, β∈ℝ_>0, α + β = 1: f (   )α x + β y≥α f (   )x + β f (   )y


:

=== Strictly Concave ===
Let f be a real function which is defined on a real interval I.


f is strictly concave on I  if and only if :

:∀ x, y ∈ I, x  y: ∀α, β∈ℝ_>0, α + β = 1: f (   )α x + β y > α f (   )x + β f (   )y


:


The geometric interpretation is that any point on the chord drawn on the graph of any strictly concave function always lies below the graph.

=== Definition 2 ===
Let f be a real function which is defined on a real interval I.


f is concave on I  if and only if :

:∀ x_1, x_2, x_3 ∈ I: x_1 < x_2< x_3: f (   )x_2 - f (   )x_1/x_2 - x_1≥f (   )x_3 - f (   )x_2/x_3 - x_2


Hence a geometrical interpretation: the slope of P_1 P_2 is greater than that of P_2 P_3:


:


=== Strictly Concave ===
Let f be a real function which is defined on a real interval I.


f is strictly concave on I  if and only if :

:∀ x_1, x_2, x_3 ∈ I: x_1 < x_2 < x_3: f (   )x_2 - f (   )x_1x_2 - x_1 > f (   )x_3 - f (   )x_2x_3 - x_2


Hence a geometrical interpretation: the slope of P_1 P_2 is greater than that of P_2 P_3:


:

=== Definition 3 ===
Let f be a real function which is defined on a real interval I.


f is concave on I  if and only if :

:∀ x_1, x_2, x_3 ∈ I: x_1 < x_2< x_3: f (   )x_2 - f (   )x_1x_2 - x_1≥f (   )x_3 - f (   )x_1x_3 - x_1


Hence a geometrical interpretation: the slope of P_1 P_2 is greater than that of P_1 P_3:


:


=== Strictly Concave ===
Let f be a real function which is defined on a real interval I.


f is strictly concave on I  if and only if :

:∀ x_1, x_2, x_3 ∈ I: x_1 < x_2 < x_3: f (   )x_2 - f (   )x_1x_2 - x_1 > f (   )x_3 - f (   )x_1x_3 - x_1


Hence a geometrical interpretation: the slope of P_1 P_2 is greater than that of P_1 P_3:


:"
Definition:Cone (Geometry),Cone,"A cone is a three-dimensional geometric figure which consists of the set of all straight lines joining the boundary of a plane figure PQR to a point A not in the same plane of PQR:


:"
Definition:Cone (Category Theory),Cone,"Let 𝐂 be a metacategory.

Let D: 𝐉→𝐂 be a 𝐉-diagram in 𝐂.


A cone to D comprises an object C of 𝐂, and a morphism:

:c_j: C → D_j

for each object of 𝐉, such that for each morphism α: i → j of 𝐉:

::@+0.5em@L+2px
 C
  [d]_*+c_i[dr]^*+c_j

 D_i
  [r]_*+D_α   
 D_j

is a commutative diagram.

 "
Definition:Congruence (Geometry),Congruence,"In the field of Euclidean geometry, two geometric figures are congruent  if and only if :

:they are, informally speaking, both ""the same size and shape""

:they differ only in position in space

:one figure can be overlaid on the other figure with a series of rotations, translations, and reflections.


Specifically:
:all corresponding angles of the congruent figures must have the same measurement
:all corresponding sides of the congruent figures must be be the same length."
Definition:Congruence (Metric Spaces),Congruence,"Let ( X, d ) be a metric space.

Two subsets A, B ⊆ X of X are said to be congruent  if and only if  there exists an isometry f: X → X such that f^→(   )A = B.

Such an isometry is called a congruence."
Definition:Congruence Modulo an Ideal,Congruence,"Let ( R, +, ∘) be a ring, and let J be an ideal of R.


The notation:

:a ≡ b  J

is used to mean:

:a + ( -b ) ∈ J"
Definition:Congruence Relation,Congruence,"Let ( S, ∘) be an algebraic structure.

Let ℛ be an equivalence relation on S.


Then ℛ is a congruence relation for ∘  if and only if :

:∀ x_1, x_2, y_1, y_2 ∈ S: ( x_1 ℛ x_2 ) ( y_1 ℛ y_2 ) ( x_1 ∘ y_1 ) ℛ( x_2 ∘ y_2 )"
Definition:Congruence (Number Theory),Congruence,"Let z ∈ℝ.


=== Definition by Remainder after Division ===
Let z ∈ℝ.


We define a relation ℛ_z on the set of all x, y ∈ℝ:
:ℛ_z := {( x, y ) ∈ℝ×ℝ: ∃ k ∈ℤ: x = y + k z }


This relation is called congruence modulo z, and the real number z is called the modulus.


When ( x, y ) ∈ℛ_z, we write:
:x ≡ y  z
and say:
:x is congruent to y modulo z.


Similarly, when ( x, y ) ∉ℛ_z, we write:
:x ≢y  z
and say:
:x is not congruent (or incongruent) to y modulo z.

=== Definition by Modulo Operation ===
Let z ∈ℝ.

Let  be defined as the modulo operation:

:x  y :=  x - y ⌊ x y ⌋    : y  0 
 x     : y = 0


Then congruence modulo z is the relation on ℝ defined as:
:∀ x, y ∈ℝ: x ≡ y  z  x  z = y  z 


The real number z is called the modulus.

=== Definition by Integer Multiple ===
Let z ∈ℝ.

Let x, y ∈ℝ.


Then x is congruent to y modulo z  if and only if  their difference is an integer multiple of z:
:x ≡ y  z ∃ k ∈ℤ: x - y = k z"
